"id","monster_id","name","boss","move_ai","movable_count","attack_ai","attackable_count","ai_change_type","ai_percent","ai_point","hp","parts_count","attack","defense","critical","accuracy","miss","position_restriction","x","y","attribute","drop_coin","drop_material1","material_rate1","drop_material2","material_rate2","drop_material3","material_rate3","drop_piece","drop_piece_number","drop_level"
"EEN13028","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","75","","","","","","","","",""
"EEN13029","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","69","","","","","","","","",""
"EEN13030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13031","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1356","99","5354","0","0","100000","0","3","-1","-1","2","70","","","","","","","","",""
"EEN13032","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","82","","","","","","","","",""
"EEN13033","MON20072","水JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","3141","99","1785","586","0","100000","0","3","-1","-1","2","43","","","","","","","","",""
"EEN13034","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","66","","","","","","","","",""
"EEN13035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13036","MON20072","水JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","3141","99","1785","586","0","100000","0","3","-1","-1","2","49","MTR10060","100000","","","","","","",""
"EEN13037","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1356","99","5354","0","0","100000","0","3","-1","-1","2","70","","","","","","","","",""
"EEN13038","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","67","","","","","","","","",""
"EEN13039","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","81","","","","","","","","",""
"EEN13040","MON30065","金龙","0","MAI00005","2","AAI00002","1","","","","5825","99","2838","899","0","100000","0","3","-1","-1","3","83","","","","","","","","",""
"EEN13041","MON20070","水重火炮","0","MAI00006","1","AAI00111","2","","","","11","99","2199","100000","0","100000","0","3","-1","-1","2","19","","","","","","","","",""
"EEN13042","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","4354","99","2648","86","0","100000","0","3","-1","-1","2","68","","","","","","","","",""
"EEN13043","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","70","","","","","","","","",""
"EEN13044","MON20015","龙人猎潮者","0","MAI00005","2","AAI00010","1","","","","7709","99","3726","514","0","100000","0","3","-1","-1","2","120","","","","","","","","",""
"EEN13045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13046","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1356","99","5354","0","0","100000","0","3","-1","-1","2","76","MTR10135","100000","","","","","","",""
"EEN13047","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","70","","","","","","","","",""
"EEN13048","MON20015","龙人猎潮者","0","MAI00005","2","AAI00010","1","","","","7709","99","3726","514","0","100000","0","3","-1","-1","2","103","","","","","","","","",""
"EEN13049","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1356","99","5354","0","0","100000","0","3","-1","-1","2","68","","","","","","","","",""
"EEN13050","MON20051","冰冷南瓜","0","MAI00005","2","AAI00002","1","","","","6","99","1741","4500","0","100000","0","3","-1","-1","2","16","PUM20001","50000","STS00001","50000","","","","",""
"EEN13051","MON20072","水JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","3141","99","1785","586","0","100000","0","3","-1","-1","2","49","MTR10120","100000","","","","","","",""
"EEN13052","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1356","99","5354","0","0","100000","0","3","-1","-1","2","65","","","","","","","","",""
"EEN13053","MON20072","水JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","3141","99","1785","586","0","100000","0","3","-1","-1","2","54","","","","","","","","",""
"EEN13054","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","79","","","","","","","","",""
"EEN13055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13056","MON20070","水重火炮","0","MAI00006","1","AAI00111","2","","","","11","99","2199","100000","0","100000","0","3","-1","-1","2","20","","","","","","","","",""
"EEN13057","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1356","99","5354","0","0","100000","0","3","-1","-1","2","75","","","","","","","","",""
"EEN13058","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","74","","","","","","","","",""
"EEN13059","MON20015","龙人猎潮者","0","MAI00005","2","AAI00010","1","","","","7709","99","3726","514","0","100000","0","3","-1","-1","2","106","","","","","","","","",""
"EEN13060","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13061","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","77","MTR10244","100000","","","","","","",""
"EEN13062","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","83","","","","","","","","",""
"EEN13063","MON20072","水JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","3141","99","1785","586","0","100000","0","3","-1","-1","2","45","","","","","","","","",""
"EEN13064","MON20072","水JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","3141","99","1785","586","0","100000","0","3","-1","-1","2","48","","","","","","","","",""
"EEN13065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13066","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1356","99","5354","0","0","100000","0","3","-1","-1","2","74","","","","","","","","",""
"EEN13067","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1356","99","5354","0","0","100000","0","3","-1","-1","2","59","","","","","","","","",""
"EEN13068","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","64","","","","","","","","",""
"EEN13069","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","4354","99","2648","86","0","100000","0","3","-1","-1","2","69","","","","","","","","",""
"EEN13070","MON30065","金龙","0","MAI00005","2","AAI00002","1","","","","5825","99","2838","899","0","100000","0","3","-1","-1","3","79","","","","","","","","",""
"EEN13071","MON20010","食人魔法师","0","MAI00006","1","AAI00116","1","","","","35550","99","3591","514","0","100000","0","3","-1","-1","2","348","MTR10270","100000","","","","","","",""
"EEN13072","MON20010","食人魔法师","0","MAI00006","1","AAI00116","1","","","","5711","99","3512","0","0","100000","0","3","-1","-1","2","82","","","","","","","","",""
"EEN13073","MON20068","水灵兔","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","2213","99","1","685","0","100000","0","3","-1","-1","2","21","","","","","","","","",""
"EEN13074","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","85","","","","","","","","",""
"EEN13075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13076","MON20068","水灵兔","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","2213","99","1","685","0","100000","0","3","-1","-1","2","22","MTR10058","100000","","","","","","",""
"EEN13077","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","73","","","","","","","","",""
"EEN13078","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","74","","","","","","","","",""
"EEN13079","MON20002","强力水元素","0","MAI00005","2","AAI00002","1","","","","5254","99","2191","343","0","100000","0","3","-1","-1","2","77","","","","","","","","",""
"EEN13080","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13081","MON20070","水重火炮","0","MAI00006","1","AAI00111","2","","","","11","99","2199","100000","0","100000","0","3","-1","-1","2","19","","","","","","","","",""
"EEN13082","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1356","99","5354","0","0","100000","0","3","-1","-1","2","58","","","","","","","","",""
"EEN13083","MON20015","龙人猎潮者","0","MAI00005","2","AAI00010","1","","","","7709","99","3726","514","0","100000","0","3","-1","-1","2","121","","","","","","","","",""
"EEN13084","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","4354","99","2648","86","0","100000","0","3","-1","-1","2","70","","","","","","","","",""
"EEN13085","MON20051","冰冷南瓜","0","MAI00005","2","AAI00002","1","","","","6","99","1741","4500","0","100000","0","3","-1","-1","2","17","PUM20001","50000","STS00001","50000","","","","",""
"EEN13086","MON20070","水重火炮","0","MAI00006","1","AAI00111","2","","","","11","99","2199","100000","0","100000","0","3","-1","-1","2","19","MTR10097","100000","","","","","","",""
"EEN13087","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","4354","99","2648","86","0","100000","0","3","-1","-1","2","77","","","","","","","","",""
"EEN13088","MON20072","水JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","3141","99","1785","586","0","100000","0","3","-1","-1","2","50","","","","","","","","",""
"EEN13089","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","66","","","","","","","","",""
"EEN13090","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13091","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","65","","","","","","","","",""
"EEN13092","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","85","","","","","","","","",""
"EEN13093","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","80","","","","","","","","",""
"EEN13094","MON20002","强力水元素","0","MAI00005","2","AAI00002","1","","","","5254","99","2191","343","0","100000","0","3","-1","-1","2","74","","","","","","","","",""
"EEN13095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13096","MON20008","冰冷猫头鹰","0","MAI00005","2","AAI00030","1","","","","26842","99","2285","514","0","100000","0","3","-1","-1","2","317","MTR10245","100000","","","","","","",""
"EEN13097","MON20070","水重火炮","0","MAI00006","1","AAI00111","2","","","","11","99","2199","100000","0","100000","0","3","-1","-1","2","25","","","","","","","","",""
"EEN13098","MON20072","水JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","3141","99","1785","586","0","100000","0","3","-1","-1","2","43","","","","","","","","",""
"EEN13099","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","77","","","","","","","","",""
"EEN13100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13101","MON20070","水重火炮","0","MAI00006","1","AAI00111","2","","","","11","99","2199","100000","0","100000","0","3","-1","-1","2","23","MTR10122","100000","","","","","","",""
"EEN13102","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","4354","99","2648","86","0","100000","0","3","-1","-1","2","61","","","","","","","","",""
"EEN13103","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","68","","","","","","","","",""
"EEN13104","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","77","","","","","","","","",""
"EEN13105","MON30065","金龙","0","MAI00005","2","AAI00002","1","","","","5825","99","2838","899","0","100000","0","3","-1","-1","3","95","","","","","","","","",""
"EEN13106","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","70","","","","","","","","",""
"EEN13107","MON20015","龙人猎潮者","0","MAI00005","2","AAI00010","1","","","","7709","99","3726","514","0","100000","0","3","-1","-1","2","106","","","","","","","","",""
"EEN13108","MON20070","水重火炮","0","MAI00006","1","AAI00111","2","","","","11","99","2199","100000","0","100000","0","3","-1","-1","2","22","","","","","","","","",""
"EEN13109","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","4354","99","2648","86","0","100000","0","3","-1","-1","2","65","","","","","","","","",""
"EEN13110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13111","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1356","99","5354","0","0","100000","0","3","-1","-1","2","75","MTR10057","100000","","","","","","",""
"EEN13112","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","68","","","","","","","","",""
"EEN13113","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","69","","","","","","","","",""
"EEN13114","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","4354","99","2648","86","0","100000","0","3","-1","-1","2","78","","","","","","","","",""
"EEN13115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13116","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1356","99","5354","0","0","100000","0","3","-1","-1","2","62","","","","","","","","",""
"EEN13117","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1356","99","5354","0","0","100000","0","3","-1","-1","2","58","","","","","","","","",""
"EEN13118","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","78","","","","","","","","",""
"EEN13119","MON20069","水小恶魔","0","MAI00005","2","AAI00002","2","","","","4383","99","3098","171","0","100000","0","3","-1","-1","2","85","","","","","","","","",""
"EEN13120","MON20051","冰冷南瓜","0","MAI00005","2","AAI00002","1","","","","6","99","1741","4500","0","100000","0","3","-1","-1","2","17","PUM20001","50000","STS00001","50000","","","","",""
"EEN13121","MON20007","冷酷的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1356","99","5354","0","0","100000","0","3","-1","-1","2","72","MTR10059","100000","","","","","","",""
"EEN13122","MON20005","冰冷蝙蝠","0","MAI00005","3","AAI00002","1","","","","4354","99","2648","86","0","100000","0","3","-1","-1","2","71","","","","","","","","",""
"EEN13123","MON20070","水重火炮","0","MAI00006","1","AAI00111","2","","","","11","99","2199","100000","0","100000","0","3","-1","-1","2","24","","","","","","","","",""
"EEN13124","MON20002","强力水元素","0","MAI00005","2","AAI00002","1","","","","5254","99","2191","343","0","100000","0","3","-1","-1","2","65","","","","","","","","",""
"EEN13125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13126","MON20073","鸡巴脸","1","MAI00005","3","AAI00005","1","","","0","34976","99","4283","0","0","100000","0","3","-1","-1","2","397","MTR00002","100000","","","","","","",""
"EEN13127","MON20028","冰霜作战傀儡","1","MAI00005|MAI00006|MAI00005","2|2|2","AAI00007|AAI00008|AAI00007","1|1|1","ACT00001","33000","0","103924","99","4829","514","0","100000","0","3","-1","-1","2","1131","MTR00002","100000","","","","","","",""
"EEN13128","MON20055","光明王子","1","MAI00005","2","AAI00072","2","","","","134976","99","2784","800","0","100000","0","3","-1","-1","2","1419","MTR00002","100000","","","","","MOP10023","1",""
"EEN13129","MON20061","污妖王","1","MAI00005|MAI00005|MAI00005","2|2|2","AAI00045|AAI00046|AAI00020","1|1|1","ACT00001","33000","0","160975","99","4219","2170","0","100000","0","3","-1","-1","2","1553","MTR00006","100000","","","","","MOP10010","1",""
"EEN13130","MON20058","女王","1","MAI00005|MAI00002|MAI00005","2|2|2","AAI00051|AAI00054|AAI00051","1|1|1","ACT00001","33000","0","78230","99","3969","1056","0","100000","0","3","-1","-1","2","896","MTR00011","100000","","","","","MOP10006","1",""
"EEN13131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN13150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14001","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","4040","99","2477","79","0","100000","0","3","-1","-1","3","57","MTR10105","100000","","","","","","",""
"EEN14002","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","4040","99","2477","79","0","100000","0","3","-1","-1","3","59","","","","","","","","",""
"EEN14003","MON30003","暴躁矿工","0","MAI00005","2","AAI00002","1","","","","3275","99","2860","0","0","100000","0","3","-1","-1","3","61","","","","","","","","",""
"EEN14004","MON30003","暴躁矿工","0","MAI00005","2","AAI00002","1","","","","3275","99","2860","0","0","100000","0","3","-1","-1","3","56","","","","","","","","",""
"EEN14005","MON30051","雷鸣南瓜","0","MAI00005","2","AAI00002","1","","","","6","99","1668","4500","0","100000","0","3","-1","-1","3","15","PUM30001","50000","STS00001","50000","","","","",""
"EEN14006","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","58","","","","","","","","",""
"EEN14007","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","57","","","","","","","","",""
"EEN14008","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","75","","","","","","","","",""
"EEN14009","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","66","","","","","","","","",""
"EEN14010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14011","MON30075","雷JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2967","99","1680","548","0","100000","0","3","-1","-1","3","44","MTR10147","100000","","","","","","",""
"EEN14012","MON30075","雷JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2967","99","1680","548","0","100000","0","3","-1","-1","3","40","","","","","","","","",""
"EEN14013","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","54","","","","","","","","",""
"EEN14014","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","60","","","","","","","","",""
"EEN14015","MON30065","金龙","0","MAI00005","2","AAI00002","1","","","","5448","99","2656","841","0","100000","0","3","-1","-1","3","79","","","","","","","","",""
"EEN14016","MON30073","雷重火炮","0","MAI00006","1","AAI00112","2","","","","10","99","2052","100000","0","100000","0","3","-1","-1","3","21","","","","","","","","",""
"EEN14017","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","66","","","","","","","","",""
"EEN14018","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","4040","99","2477","79","0","100000","0","3","-1","-1","3","68","","","","","","","","",""
"EEN14019","MON30015","龙人唤雷者","0","MAI00005","2","AAI00010","1","","","","7179","99","3496","472","0","100000","0","3","-1","-1","3","117","","","","","","","","",""
"EEN14020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14021","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","70","MTR10082","100000","","","","","","",""
"EEN14022","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","65","","","","","","","","",""
"EEN14023","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","61","","","","","","","","",""
"EEN14024","MON30075","雷JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2967","99","1680","548","0","100000","0","3","-1","-1","3","43","","","","","","","","",""
"EEN14025","MON30051","雷鸣南瓜","0","MAI00005","2","AAI00002","1","","","","6","99","1668","4500","0","100000","0","3","-1","-1","3","18","PUM30001","50000","STS00001","50000","","","","",""
"EEN14026","MON30073","雷重火炮","0","MAI00006","1","AAI00112","2","","","","10","99","2052","100000","0","100000","0","3","-1","-1","3","22","MTR10061","100000","","","","","","",""
"EEN14027","MON30002","强力雷元素","0","MAI00005","2","AAI00002","1","","","","4891","99","2041","315","0","100000","0","3","-1","-1","3","64","","","","","","","","",""
"EEN14028","MON30002","强力雷元素","0","MAI00005","2","AAI00002","1","","","","4891","99","2041","315","0","100000","0","3","-1","-1","3","60","","","","","","","","",""
"EEN14029","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","74","","","","","","","","",""
"EEN14030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14031","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","70","","","","","","","","",""
"EEN14032","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","70","","","","","","","","",""
"EEN14033","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","77","","","","","","","","",""
"EEN14034","MON30071","雷灵兔","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","2073","99","1","629","0","100000","0","3","-1","-1","3","18","","","","","","","","",""
"EEN14035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14036","MON30075","雷JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2967","99","1680","548","0","100000","0","3","-1","-1","3","46","MTR10240","100000","","","","","","",""
"EEN14037","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","64","","","","","","","","",""
"EEN14038","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","73","","","","","","","","",""
"EEN14039","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","64","","","","","","","","",""
"EEN14040","MON30065","金龙","0","MAI00005","2","AAI00002","1","","","","5448","99","2656","841","0","100000","0","3","-1","-1","3","72","","","","","","","","",""
"EEN14041","MON30073","雷重火炮","0","MAI00006","1","AAI00112","2","","","","10","99","2052","100000","0","100000","0","3","-1","-1","3","20","","","","","","","","",""
"EEN14042","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","4040","99","2477","79","0","100000","0","3","-1","-1","3","70","","","","","","","","",""
"EEN14043","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","72","","","","","","","","",""
"EEN14044","MON30015","龙人唤雷者","0","MAI00005","2","AAI00010","1","","","","7179","99","3496","472","0","100000","0","3","-1","-1","3","93","","","","","","","","",""
"EEN14045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14046","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","68","MTR10150","100000","","","","","","",""
"EEN14047","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","66","","","","","","","","",""
"EEN14048","MON30015","龙人唤雷者","0","MAI00005","2","AAI00010","1","","","","7179","99","3496","472","0","100000","0","3","-1","-1","3","122","","","","","","","","",""
"EEN14049","MON30075","雷JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2967","99","1680","548","0","100000","0","3","-1","-1","3","50","","","","","","","","",""
"EEN14050","MON30051","雷鸣南瓜","0","MAI00005","2","AAI00002","1","","","","6","99","1668","4500","0","100000","0","3","-1","-1","3","15","PUM30001","50000","STS00001","50000","","","","",""
"EEN14051","MON30075","雷JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2967","99","1680","548","0","100000","0","3","-1","-1","3","44","MTR10241","100000","","","","","","",""
"EEN14052","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","68","","","","","","","","",""
"EEN14053","MON30075","雷JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2967","99","1680","548","0","100000","0","3","-1","-1","3","42","","","","","","","","",""
"EEN14054","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","70","","","","","","","","",""
"EEN14055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14056","MON30073","雷重火炮","0","MAI00006","1","AAI00112","2","","","","10","99","2052","100000","0","100000","0","3","-1","-1","3","21","","","","","","","","",""
"EEN14057","MON30075","雷JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2967","99","1680","548","0","100000","0","3","-1","-1","3","48","","","","","","","","",""
"EEN14058","MON30015","龙人唤雷者","0","MAI00005","2","AAI00010","1","","","","7179","99","3496","472","0","100000","0","3","-1","-1","3","116","","","","","","","","",""
