"id","name","monster_id","boss","move_ai","movable_count","attack_ai","attackable_count","ai_change_type","ai_percent","ai_point","hp","parts_count","attack","defense","critical","accuracy","miss","position_restriction","x","y","attribute","drop_coin","drop_material1","material_rate1","drop_material2","material_rate2","drop_material3","material_rate3","drop_piece","drop_level"
"NEN13071","食人魔法师","MON20010","0","MAI00006","1","AAI00116","1","","","","29192","99","3006","391","0","100000","0","3","-1","-1","2","303","MTR10070","100000","","","","","",""
"NEN13072","食人魔法师","MON20010","0","MAI00006","1","AAI00116","1","","","","4583","99","2815","0","0","100000","0","3","-1","-1","2","75","","","","","","","",""
"NEN13073","水灵兔","MON20068","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","1803","99","1","521","0","100000","0","3","-1","-1","2","17","","","","","","","",""
"NEN13074","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","61","","","","","","","",""
"NEN13075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13076","水灵兔","MON20068","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","1803","99","1","521","0","100000","0","3","-1","-1","2","20","MTR10074","100000","","","","","",""
"NEN13077","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","61","","","","","","","",""
"NEN13078","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","61","","","","","","","",""
"NEN13079","强力水元素","MON20002","0","MAI00005","2","AAI00002","1","","","","4187","99","1750","261","0","100000","0","3","-1","-1","2","66","","","","","","","",""
"NEN13080","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13081","水重火炮","MON20070","0","MAI00006","1","AAI00111","2","","","","9","99","1768","100000","0","100000","0","3","-1","-1","2","15","","","","","","","",""
"NEN13082","冷酷的奥格瑞玛步兵","MON20007","0","MAI00005","1","AAI00001","1","","","","1151","99","4431","0","0","100000","0","3","-1","-1","2","50","","","","","","","",""
"NEN13083","龙人猎潮者","MON20015","0","MAI00005","2","AAI00010","1","","","","6150","99","3050","391","0","100000","0","3","-1","-1","2","103","","","","","","","",""
"NEN13084","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","3431","99","2146","65","0","100000","0","3","-1","-1","2","48","","","","","","","",""
"NEN13085","冰冷南瓜","MON20051","0","MAI00005","2","AAI00002","1","","","","6","99","1527","4500","0","100000","0","3","-1","-1","2","17","PUM20001","50000","STS00001","50000","","","",""
"NEN13086","水重火炮","MON20070","0","MAI00006","1","AAI00111","2","","","","9","99","1768","100000","0","100000","0","3","-1","-1","2","18","MTR10233","100000","","","","","",""
"NEN13087","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","3431","99","2146","65","0","100000","0","3","-1","-1","2","57","","","","","","","",""
"NEN13088","水JJ怪","MON20072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2628","99","1477","473","0","100000","0","3","-1","-1","2","43","","","","","","","",""
"NEN13089","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","69","","","","","","","",""
"NEN13090","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13091","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","59","","","","","","","",""
"NEN13092","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","61","","","","","","","",""
"NEN13093","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","69","","","","","","","",""
"NEN13094","强力水元素","MON20002","0","MAI00005","2","AAI00002","1","","","","4187","99","1750","261","0","100000","0","3","-1","-1","2","64","","","","","","","",""
"NEN13095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13096","冰冷猫头鹰","MON20008","0","MAI00005","2","AAI00030","1","","","","22330","99","1977","391","0","100000","0","3","-1","-1","2","231","MTR10048","100000","","","","","",""
"NEN13097","水重火炮","MON20070","0","MAI00006","1","AAI00111","2","","","","9","99","1768","100000","0","100000","0","3","-1","-1","2","19","","","","","","","",""
"NEN13098","水JJ怪","MON20072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2628","99","1477","473","0","100000","0","3","-1","-1","2","35","","","","","","","",""
"NEN13099","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","60","","","","","","","",""
"NEN13100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13101","水重火炮","MON20070","0","MAI00006","1","AAI00111","2","","","","9","99","1768","100000","0","100000","0","3","-1","-1","2","17","MTR10075","100000","","","","","",""
"NEN13102","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","3431","99","2146","65","0","100000","0","3","-1","-1","2","58","","","","","","","",""
"NEN13103","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","61","","","","","","","",""
"NEN13104","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","65","","","","","","","",""
"NEN13105","金龙","MON30065","0","MAI00005","2","AAI00002","1","","","","4717","99","2302","727","0","100000","0","3","-1","-1","3","69","","","","","","","",""
"NEN13106","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","53","","","","","","","",""
"NEN13107","龙人猎潮者","MON20015","0","MAI00005","2","AAI00010","1","","","","6150","99","3050","391","0","100000","0","3","-1","-1","2","96","","","","","","","",""
"NEN13108","水重火炮","MON20070","0","MAI00006","1","AAI00111","2","","","","9","99","1768","100000","0","100000","0","3","-1","-1","2","15","","","","","","","",""
"NEN13109","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","3431","99","2146","65","0","100000","0","3","-1","-1","2","54","","","","","","","",""
"NEN13110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13111","冷酷的奥格瑞玛步兵","MON20007","0","MAI00005","1","AAI00001","1","","","","1151","99","4431","0","0","100000","0","3","-1","-1","2","48","MTR10234","100000","","","","","",""
"NEN13112","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","63","","","","","","","",""
"NEN13113","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","54","","","","","","","",""
"NEN13114","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","3431","99","2146","65","0","100000","0","3","-1","-1","2","63","","","","","","","",""
"NEN13115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13116","冷酷的奥格瑞玛步兵","MON20007","0","MAI00005","1","AAI00001","1","","","","1151","99","4431","0","0","100000","0","3","-1","-1","2","63","","","","","","","",""
"NEN13117","冷酷的奥格瑞玛步兵","MON20007","0","MAI00005","1","AAI00001","1","","","","1151","99","4431","0","0","100000","0","3","-1","-1","2","59","","","","","","","",""
"NEN13118","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","57","","","","","","","",""
"NEN13119","水小恶魔","MON20069","0","MAI00005","2","AAI00002","2","","","","3501","99","2524","130","0","100000","0","3","-1","-1","2","69","","","","","","","",""
"NEN13120","冰冷南瓜","MON20051","0","MAI00005","2","AAI00002","1","","","","6","99","1527","4500","0","100000","0","3","-1","-1","2","14","PUM20001","50000","STS00001","50000","","","",""
"NEN13121","冷酷的奥格瑞玛步兵","MON20007","0","MAI00005","1","AAI00001","1","","","","1151","99","4431","0","0","100000","0","3","-1","-1","2","54","MTR10072","100000","","","","","",""
"NEN13122","冰冷蝙蝠","MON20005","0","MAI00005","3","AAI00002","1","","","","3431","99","2146","65","0","100000","0","3","-1","-1","2","54","","","","","","","",""
"NEN13123","水重火炮","MON20070","0","MAI00006","1","AAI00111","2","","","","9","99","1768","100000","0","100000","0","3","-1","-1","2","17","","","","","","","",""
"NEN13124","强力水元素","MON20002","0","MAI00005","2","AAI00002","1","","","","4187","99","1750","261","0","100000","0","3","-1","-1","2","61","","","","","","","",""
"NEN13125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13126","鸡巴脸","MON20073","1","MAI00005","3","AAI00005","1","","","","27798","99","3545","0","0","100000","0","3","-1","-1","2","276","MTR00002","100000","","","","","",""
"NEN13127","冰霜作战傀儡","MON20028","1","MAI00005|MAI00006|MAI00005","2|2|2","AAI00007|AAI00008|AAI00007","1|1|1","ACT00001","33000","0","80953","99","3793","391","0","100000","0","3","-1","-1","2","754","MTR00002","100000","","","","","",""
"NEN13128","光明王子","MON20055","1","MAI00005","2","AAI00072","2","","","","106366","99","2333","656","0","100000","0","3","-1","-1","2","1228","MTR00002","100000","","","","","",""
"NEN13129","污妖王","MON20061","1","MAI00005|MAI00005|MAI00005","2|2|2","AAI00045|AAI00046|AAI00020","1|1|1","ACT00001","33000","0","125420","99","3460","1698","0","100000","0","3","-1","-1","2","1147","MTR00006","100000","","","","","",""
"NEN13130","女王","MON20058","1","MAI00005|MAI00002|MAI00005","2|2|2","AAI00051|AAI00054|AAI00051","1|1|1","ACT00001","33000","0","61412","99","3210","851","0","100000","0","3","-1","-1","2","607","MTR00011","100000","","","","","",""
"NEN13131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN13150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14001","雷鸣蝙蝠","MON30005","0","MAI00005","3","AAI00002","1","","","","3137","99","1986","59","0","100000","0","3","-1","-1","3","46","MTR10265","100000","","","","","",""
"NEN14002","雷鸣蝙蝠","MON30005","0","MAI00005","3","AAI00002","1","","","","3137","99","1986","59","0","100000","0","3","-1","-1","3","44","","","","","","","",""
"NEN14003","暴躁矿工","MON30003","0","MAI00005","2","AAI00002","1","","","","2592","99","2258","0","0","100000","0","3","-1","-1","3","51","","","","","","","",""
"NEN14004","暴躁矿工","MON30003","0","MAI00005","2","AAI00002","1","","","","2592","99","2258","0","0","100000","0","3","-1","-1","3","54","","","","","","","",""
"NEN14005","雷鸣南瓜","MON30051","0","MAI00005","2","AAI00002","1","","","","6","99","1459","4500","0","100000","0","3","-1","-1","3","16","PUM30001","50000","STS00001","50000","","","",""
"NEN14006","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","58","","","","","","","",""
"NEN14007","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","53","","","","","","","",""
"NEN14008","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","48","","","","","","","",""
"NEN14009","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","52","","","","","","","",""
"NEN14010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14011","雷JJ怪","MON30075","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2465","99","1379","436","0","100000","0","3","-1","-1","3","38","MTR10128","100000","","","","","",""
"NEN14012","雷JJ怪","MON30075","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2465","99","1379","436","0","100000","0","3","-1","-1","3","43","","","","","","","",""
"NEN14013","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","52","","","","","","","",""
"NEN14014","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","59","","","","","","","",""
"NEN14015","金龙","MON30065","0","MAI00005","2","AAI00002","1","","","","4364","99","2132","672","0","100000","0","3","-1","-1","3","57","","","","","","","",""
"NEN14016","雷重火炮","MON30073","0","MAI00006","1","AAI00112","2","","","","9","99","1631","100000","0","100000","0","3","-1","-1","3","17","","","","","","","",""
"NEN14017","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","55","","","","","","","",""
"NEN14018","雷鸣蝙蝠","MON30005","0","MAI00005","3","AAI00002","1","","","","3137","99","1986","59","0","100000","0","3","-1","-1","3","57","","","","","","","",""
"NEN14019","龙人唤雷者","MON30015","0","MAI00005","2","AAI00010","1","","","","5654","99","2834","352","0","100000","0","3","-1","-1","3","75","","","","","","","",""
"NEN14020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14021","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","45","MTR10054","100000","","","","","",""
"NEN14022","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","57","","","","","","","",""
"NEN14023","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","53","","","","","","","",""
"NEN14024","雷JJ怪","MON30075","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2465","99","1379","436","0","100000","0","3","-1","-1","3","37","","","","","","","",""
"NEN14025","雷鸣南瓜","MON30051","0","MAI00005","2","AAI00002","1","","","","6","99","1459","4500","0","100000","0","3","-1","-1","3","14","PUM30001","50000","STS00001","50000","","","",""
"NEN14026","雷重火炮","MON30073","0","MAI00006","1","AAI00112","2","","","","9","99","1631","100000","0","100000","0","3","-1","-1","3","16","MTR10222","100000","","","","","",""
"NEN14027","强力雷元素","MON30002","0","MAI00005","2","AAI00002","1","","","","3847","99","1610","234","0","100000","0","3","-1","-1","3","56","","","","","","","",""
"NEN14028","强力雷元素","MON30002","0","MAI00005","2","AAI00002","1","","","","3847","99","1610","234","0","100000","0","3","-1","-1","3","53","","","","","","","",""
"NEN14029","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","57","","","","","","","",""
"NEN14030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14031","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","60","","","","","","","",""
"NEN14032","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","48","","","","","","","",""
"NEN14033","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","62","","","","","","","",""
"NEN14034","雷灵兔","MON30071","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","1672","99","1","469","0","100000","0","3","-1","-1","3","19","","","","","","","",""
"NEN14035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14036","雷JJ怪","MON30075","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2465","99","1379","436","0","100000","0","3","-1","-1","3","35","MTR10119","100000","","","","","",""
"NEN14037","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","60","","","","","","","",""
"NEN14038","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","61","","","","","","","",""
"NEN14039","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","54","","","","","","","",""
"NEN14040","金龙","MON30065","0","MAI00005","2","AAI00002","1","","","","4364","99","2132","672","0","100000","0","3","-1","-1","3","72","","","","","","","",""
"NEN14041","雷重火炮","MON30073","0","MAI00006","1","AAI00112","2","","","","9","99","1631","100000","0","100000","0","3","-1","-1","3","14","","","","","","","",""
"NEN14042","雷鸣蝙蝠","MON30005","0","MAI00005","3","AAI00002","1","","","","3137","99","1986","59","0","100000","0","3","-1","-1","3","48","","","","","","","",""
"NEN14043","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","61","","","","","","","",""
"NEN14044","龙人唤雷者","MON30015","0","MAI00005","2","AAI00010","1","","","","5654","99","2834","352","0","100000","0","3","-1","-1","3","74","","","","","","","",""
"NEN14045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14046","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","46","MTR10223","100000","","","","","",""
"NEN14047","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","60","","","","","","","",""
"NEN14048","龙人唤雷者","MON30015","0","MAI00005","2","AAI00010","1","","","","5654","99","2834","352","0","100000","0","3","-1","-1","3","79","","","","","","","",""
"NEN14049","雷JJ怪","MON30075","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2465","99","1379","436","0","100000","0","3","-1","-1","3","41","","","","","","","",""
"NEN14050","雷鸣南瓜","MON30051","0","MAI00005","2","AAI00002","1","","","","6","99","1459","4500","0","100000","0","3","-1","-1","3","13","PUM30001","50000","STS00001","50000","","","",""
"NEN14051","雷JJ怪","MON30075","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2465","99","1379","436","0","100000","0","3","-1","-1","3","41","MTR10140","100000","","","","","",""
"NEN14052","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","55","","","","","","","",""
"NEN14053","雷JJ怪","MON30075","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2465","99","1379","436","0","100000","0","3","-1","-1","3","42","","","","","","","",""
"NEN14054","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","54","","","","","","","",""
"NEN14055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14056","雷重火炮","MON30073","0","MAI00006","1","AAI00112","2","","","","9","99","1631","100000","0","100000","0","3","-1","-1","3","18","","","","","","","",""
"NEN14057","雷JJ怪","MON30075","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2465","99","1379","436","0","100000","0","3","-1","-1","3","37","","","","","","","",""
"NEN14058","龙人唤雷者","MON30015","0","MAI00005","2","AAI00010","1","","","","5654","99","2834","352","0","100000","0","3","-1","-1","3","80","","","","","","","",""
"NEN14059","龙人唤雷者","MON30015","0","MAI00005","2","AAI00010","1","","","","5654","99","2834","352","0","100000","0","3","-1","-1","3","97","","","","","","","",""
"NEN14060","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14061","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","54","MTR10224","100000","","","","","",""
"NEN14062","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","48","","","","","","","",""
"NEN14063","雷JJ怪","MON30075","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2465","99","1379","436","0","100000","0","3","-1","-1","3","38","","","","","","","",""
"NEN14064","雷JJ怪","MON30075","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2465","99","1379","436","0","100000","0","3","-1","-1","3","42","","","","","","","",""
"NEN14065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14066","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","48","","","","","","","",""
"NEN14067","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","51","","","","","","","",""
"NEN14068","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","64","","","","","","","",""
"NEN14069","雷鸣蝙蝠","MON30005","0","MAI00005","3","AAI00002","1","","","","3137","99","1986","59","0","100000","0","3","-1","-1","3","52","","","","","","","",""
"NEN14070","金龙","MON30065","0","MAI00005","2","AAI00002","1","","","","4364","99","2132","672","0","100000","0","3","-1","-1","3","57","","","","","","","",""
"NEN14071","鹰身人","MON30010","0","MAI00005","2","AAI00006","2","","","","27166","99","2820","352","0","100000","0","3","-1","-1","3","333","MTR10225","100000","","","","","",""
"NEN14072","鹰身人","MON30010","0","MAI00005","2","AAI00006","2","","","","4223","99","2592","0","0","100000","0","3","-1","-1","3","70","","","","","","","",""
"NEN14073","雷灵兔","MON30071","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","1672","99","1","469","0","100000","0","3","-1","-1","3","15","","","","","","","",""
"NEN14074","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","50","","","","","","","",""
"NEN14075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14076","雷JJ怪","MON30075","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2465","99","1379","436","0","100000","0","3","-1","-1","3","44","MTR10137","100000","","","","","",""
"NEN14077","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","63","","","","","","","",""
"NEN14078","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","51","","","","","","","",""
"NEN14079","强力雷元素","MON30002","0","MAI00005","2","AAI00002","1","","","","3847","99","1610","234","0","100000","0","3","-1","-1","3","50","","","","","","","",""
"NEN14080","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14081","雷重火炮","MON30073","0","MAI00006","1","AAI00112","2","","","","9","99","1631","100000","0","100000","0","3","-1","-1","3","19","","","","","","","",""
"NEN14082","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","46","","","","","","","",""
"NEN14083","龙人唤雷者","MON30015","0","MAI00005","2","AAI00010","1","","","","5654","99","2834","352","0","100000","0","3","-1","-1","3","84","","","","","","","",""
"NEN14084","雷鸣蝙蝠","MON30005","0","MAI00005","3","AAI00002","1","","","","3137","99","1986","59","0","100000","0","3","-1","-1","3","51","","","","","","","",""
"NEN14085","雷鸣南瓜","MON30051","0","MAI00005","2","AAI00002","1","","","","6","99","1459","4500","0","100000","0","3","-1","-1","3","15","PUM30001","50000","STS00001","50000","","","",""
"NEN14086","雷重火炮","MON30073","0","MAI00006","1","AAI00112","2","","","","9","99","1631","100000","0","100000","0","3","-1","-1","3","14","MTR10025","100000","","","","","",""
"NEN14087","雷鸣蝙蝠","MON30005","0","MAI00005","3","AAI00002","1","","","","3137","99","1986","59","0","100000","0","3","-1","-1","3","57","","","","","","","",""
"NEN14088","雷JJ怪","MON30075","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2465","99","1379","436","0","100000","0","3","-1","-1","3","42","","","","","","","",""
"NEN14089","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","50","","","","","","","",""
"NEN14090","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14091","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","48","","","","","","","",""
"NEN14092","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","56","","","","","","","",""
"NEN14093","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","62","","","","","","","",""
"NEN14094","强力雷元素","MON30002","0","MAI00005","2","AAI00002","1","","","","3847","99","1610","234","0","100000","0","3","-1","-1","3","52","","","","","","","",""
"NEN14095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14096","雷鸣猫头鹰","MON30008","0","MAI00005","2","AAI00031","1","","","","20892","99","1879","352","0","100000","0","3","-1","-1","3","214","MTR10226","100000","","","","","",""
"NEN14097","雷重火炮","MON30073","0","MAI00006","1","AAI00112","2","","","","9","99","1631","100000","0","100000","0","3","-1","-1","3","16","","","","","","","",""
"NEN14098","龙人唤雷者","MON30015","0","MAI00005","2","AAI00010","1","","","","5654","99","2834","352","0","100000","0","3","-1","-1","3","89","","","","","","","",""
"NEN14099","雷鸣蝙蝠","MON30005","0","MAI00005","3","AAI00002","1","","","","3137","99","1986","59","0","100000","0","3","-1","-1","3","54","","","","","","","",""
"NEN14100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14101","雷重火炮","MON30073","0","MAI00006","1","AAI00112","2","","","","9","99","1631","100000","0","100000","0","3","-1","-1","3","15","MTR10227","100000","","","","","",""
"NEN14102","雷鸣蝙蝠","MON30005","0","MAI00005","3","AAI00002","1","","","","3137","99","1986","59","0","100000","0","3","-1","-1","3","50","","","","","","","",""
"NEN14103","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","48","","","","","","","",""
"NEN14104","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","52","","","","","","","",""
